SHELL,100,0.0
KNUTH,100,0.0
CIURA,100,0.0
SHELL,1000,0.004027605056762695
KNUTH,1000,0.0024111270904541016
CIURA,1000,0.001980304718017578
SHELL,10000,0.10382294654846191
KNUTH,10000,0.03990483283996582
CIURA,10000,0.04166817665100098
SHELL,100000,3.249922513961792
KNUTH,100000,0.6071491241455078
CIURA,100000,0.44307518005371094
SHELL,1000000,156.07377815246582
KNUTH,1000000,14.7070472240448
CIURA,1000000,9.701029777526855
